snapshot_id,captured_at_utc,captured_at_local,event_slug,model_version,component_schema_version,cutoff_hour,active_model_kind,component_name,range_label,bin_kind,bin_value_c,component_probability,market_yes
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,late_day_lockin,92-93°F,eq,92,0.17298886618748116,0.47
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,late_day_lockin,94-95°F,eq,94,0.13964787508427115,0.19
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,late_day_lockin,96-97°F,eq,96,0.00253635298588091,0.0385
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,late_day_lockin,98-99°F,eq,98,0.00014653389359737536,0.0025
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,late_day_lockin,100-101°F,eq,100,3.8293962528209965e-06,0.0015
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,late_day_lockin,102°F or higher,gte,102,1.5011233310508355e-07,0.0015
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,post_live_signals,83°F or below,lte,83,0.3393668242302069,0.001
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,post_live_signals,84-85°F,eq,84,0.08856487507968516,0.001
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,post_live_signals,86-87°F,eq,86,0.03632474428797673,0.0015
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,post_live_signals,88-89°F,eq,88,0.03736686461381743,0.032
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,post_live_signals,90-91°F,eq,90,0.039738452794872516,0.285
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,post_live_signals,92-93°F,eq,92,0.0878465440700103,0.47
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,post_live_signals,94-95°F,eq,94,0.07091544955025263,0.19
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,post_live_signals,96-97°F,eq,96,0.01642858504731196,0.0385
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,post_live_signals,98-99°F,eq,98,0.012106329576480751,0.0025
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,post_live_signals,100-101°F,eq,100,0.004035419130536087,0.0015
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,post_live_signals,102°F or higher,gte,102,0.002017709565194123,0.0015
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,pre_calibration_model,83°F or below,lte,83,0.09990274181441086,0.001
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,pre_calibration_model,84-85°F,eq,84,0.053379625536127955,0.001
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,pre_calibration_model,86-87°F,eq,86,0.033023951037809356,0.0015
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,pre_calibration_model,88-89°F,eq,88,0.03884906831267758,0.032
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,pre_calibration_model,90-91°F,eq,90,0.0782536178947595,0.285
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,pre_calibration_model,92-93°F,eq,92,0.17298886618748116,0.47
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,pre_calibration_model,94-95°F,eq,94,0.13964787508427115,0.19
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,pre_calibration_model,96-97°F,eq,96,0.00253635298588091,0.0385
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,pre_calibration_model,98-99°F,eq,98,0.00014653389359737536,0.0025
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,pre_calibration_model,100-101°F,eq,100,3.8293962528209965e-06,0.0015
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,pre_calibration_model,102°F or higher,gte,102,1.5011233310508355e-07,0.0015
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,settlement_lag_adjusted,83°F or below,lte,83,0.09990274181441086,0.001
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,settlement_lag_adjusted,84-85°F,eq,84,0.053379625536127955,0.001
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,settlement_lag_adjusted,86-87°F,eq,86,0.033023951037809356,0.0015
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,settlement_lag_adjusted,88-89°F,eq,88,0.03884906831267758,0.032
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,settlement_lag_adjusted,90-91°F,eq,90,0.0782536178947595,0.285
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,settlement_lag_adjusted,92-93°F,eq,92,0.17298886618748116,0.47
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,settlement_lag_adjusted,94-95°F,eq,94,0.13964787508427115,0.19
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,settlement_lag_adjusted,96-97°F,eq,96,0.00253635298588091,0.0385
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,settlement_lag_adjusted,98-99°F,eq,98,0.00014653389359737536,0.0025
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,settlement_lag_adjusted,100-101°F,eq,100,3.8293962528209965e-06,0.0015
20260608T091600-0400,2026-06-08T13:16:00.568587+00:00,2026-06-08T09:16:00.568587-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,settlement_lag_adjusted,102°F or higher,gte,102,1.5011233310508355e-07,0.0015
20260608T092625-0400,2026-06-08T13:26:25.271103+00:00,2026-06-08T09:26:25.271103-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,83°F or below,lte,83,0.13967756381549512,0.001
20260608T092625-0400,2026-06-08T13:26:25.271103+00:00,2026-06-08T09:26:25.271103-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,84-85°F,eq,84,0.023884161815196342,0.001
20260608T092625-0400,2026-06-08T13:26:25.271103+00:00,2026-06-08T09:26:25.271103-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,86-87°F,eq,86,0.059710404537990855,0.0015
20260608T092625-0400,2026-06-08T13:26:25.271103+00:00,2026-06-08T09:26:25.271103-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,88-89°F,eq,88,0.06568144499178993,0.0265
20260608T092625-0400,2026-06-08T13:26:25.271103+00:00,2026-06-08T09:26:25.271103-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,90-91°F,eq,90,0.07165248544558903,0.29
20260608T092625-0400,2026-06-08T13:26:25.271103+00:00,2026-06-08T09:26:25.271103-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,92-93°F,eq,92,0.09553664726078537,0.47
20260608T092625-0400,2026-06-08T13:26:25.271103+00:00,2026-06-08T09:26:25.271103-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,94-95°F,eq,94,0.08956560680698629,0.17
20260608T092625-0400,2026-06-08T13:26:25.271103+00:00,2026-06-08T09:26:25.271103-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,96-97°F,eq,96,0.047768323630392684,0.0385
20260608T092625-0400,2026-06-08T13:26:25.271103+00:00,2026-06-08T09:26:25.271103-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,98-99°F,eq,98,0.03582624272279451,0.0025
20260608T092625-0400,2026-06-08T13:26:25.271103+00:00,2026-06-08T09:26:25.271103-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,100-101°F,eq,100,0.011942080907598171,0.0015
20260608T092625-0400,2026-06-08T13:26:25.271103+00:00,2026-06-08T09:26:25.271103-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,102°F or higher,gte,102,0.0059710404537990855,0.0015
20260608T092625-0400,2026-06-08T13:26:25.271103+00:00,2026-06-08T09:26:25.271103-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,current_observed_floor,83°F or below,lte,83,0.09990274181441086,0.001
20260608T092625-0400,2026-06-08T13:26:25.271103+00:00,2026-06-08T09:26:25.271103-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,current_observed_floor,84-85°F,eq,84,0.053379625536127955,0.001
20260608T092625-0400,2026-06-08T13:26:25.271103+00:00,2026-06-08T09:26:25.271103-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,current_observed_floor,86-87°F,eq,86,0.033023951037809356,0.0015
20260608T092625-0400,2026-06-08T13:26:25.271103+00:00,2026-06-08T09:26:25.271103-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,current_observed_floor,88-89°F,eq,88,0.03884906831267758,0.0265
20260608T092625-0400,2026-06-08T13:26:25.271103+00:00,2026-06-08T09:26:25.271103-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,current_observed_floor,90-91°F,eq,90,0.0782536178947595,0.29
20260608T092625-0400,2026-06-08T13:26:25.271103+00:00,2026-06-08T09:26:25.271103-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,current_observed_floor,92-93°F,eq,92,0.17298886618748116,0.47
20260608T092625-0400,2026-06-08T13:26:25.271103+00:00,2026-06-08T09:26:25.271103-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,current_observed_floor,94-95°F,eq,94,0.13964787508427115,0.17
20260608T092625-0400,2026-06-08T13:26:25.271103+00:00,2026-06-08T09:26:25.271103-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,current_observed_floor,96-97°F,eq,96,0.00253635298588091,0.0385
20260608T092625-0400,2026-06-08T13:26:25.271103+00:00,2026-06-08T09:26:25.271103-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,current_observed_floor,98-99°F,eq,98,0.00014653389359737536,0.0025
20260608T092625-0400,2026-06-08T13:26:25.271103+00:00,2026-06-08T09:26:25.271103-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,current_observed_floor,100-101°F,eq,100,3.8293962528209965e-06,0.0015
20260608T092625-0400,2026-06-08T13:26:25.271103+00:00,2026-06-08T09:26:25.271103-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,current_observed_floor,102°F or higher,gte,102,1.5011233310508355e-07,0.0015
20260608T092625-0400,2026-06-08T13:26:25.271103+00:00,2026-06-08T09:26:25.271103-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,feature_blend,83°F or below,lte,83,0.40171748622521475,0.001
20260608T092625-0400,2026-06-08T13:26:25.271103+00:00,2026-06-08T09:26:25.271103-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,feature_blend,84-85°F,eq,84,0.10483658520706544,0.001
20260608T092625-0400,2026-06-08T13:26:25.271103+00:00,2026-06-08T09:26:25.271103-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,feature_blend,86-87°F,eq,86,0.04299856061565574,0.0015
20260608T092625-0400,2026-06-08T13:26:25.271103+00:00,2026-06-08T09:26:25.271103-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,feature_blend,88-89°F,eq,88,0.04423188227239983,0.0265
20260608T092625-0400,2026-06-08T13:26:25.271103+00:00,2026-06-08T09:26:25.271103-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,feature_blend,90-91°F,eq,90,0.04621796139375104,0.29
20260608T092625-0400,2026-06-08T13:26:25.271103+00:00,2026-06-08T09:26:25.271103-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,feature_blend,92-93°F,eq,92,0.0527728831650871,0.47
20260608T092625-0400,2026-06-08T13:26:25.271103+00:00,2026-06-08T09:26:25.271103-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,feature_blend,94-95°F,eq,94,0.04260170702597648,0.17
20260608T092625-0400,2026-06-08T13:26:25.271103+00:00,2026-06-08T09:26:25.271103-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,feature_blend,96-97°F,eq,96,0.019107329452157037,0.0385
20260608T092625-0400,2026-06-08T13:26:25.271103+00:00,2026-06-08T09:26:25.271103-04:00,highest-temperature-in-dallas-on-june-8-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,feature_blend,98-99°F,eq,98,0.014330497089117778,0.0025
